"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
18309,168,5246.56664731,16170.47522337,129.8761449,226216.90836559,24018.32757698,2194.68270713,6.938085
18310,168,6576.05048206,24011.44311219,141.80151743,184611.57791511,22263.90674071,2616.74022658,11.92909752
18311,168,8472.35824848,1969.86286157,126.02485016,97934.67593964,21437.15833484,2210.73450284,15.25875732
18312,168,10046.50270644,6679.35357249,136.38584457,129909.56940331,22513.14212869,2397.26918233,14.43974283
18313,168,11478.12393845,13720.36516961,122.2727924,304116.97594821,23169.10595521,2859.00852131,6.0151686
18314,168,12212.61376447,13360.86122308,162.81747418,150813.87940771,20931.11926381,2439.95821641,17.67190054
18315,168,12524.28469081,6579.21029369,112.32968545,89731.4883382,20763.21007486,2614.93442894,15.96841977
18316,168,13345.82847359,5610.40566779,165.84239462,154123.80719755,18910.98638659,2430.84961214,17.84221458
18317,168,14299.07553867,19269.29296166,117.84740936,114494.32108426,21979.53094239,2604.47626009,13.59811531
18318,168,15129.32319907,29367.27818166,125.0194768,135836.63516065,20646.43975996,2120.99307549,10.40369158
18319,168,15589.01331466,14791.40300779,136.51671994,146336.87084097,21427.20951242,2541.74369743,13.61563923
18320,168,15676.37151684,27429.06383529,122.63881641,103832.66899294,20849.02418548,2527.19198758,15.64753538
18321,168,15835.72748339,11749.05105028,136.78558085,255955.85776857,21807.75980285,3148.78588567,9.6798279
18322,168,15901.49006947,32226.11084099,127.91761647,111502.43680538,19273.04491937,2013.96750327,12.55215364
18323,168,16167.75984865,23825.20286055,99.59231414,40183.75258766,20790.58367153,2379.65397198,26.18103505
18324,168,16915.62848943,6114.00677625,129.01781337,102848.06685268,19553.84312058,2367.35833676,16.24650701
18325,168,17951.54121599,12445.78759439,112.97730125,83454.07848209,20743.29801573,2252.17888612,14.94390648
18326,168,18853.27960664,8985.94162528,139.69254885,121033.08229622,18743.80668318,2083.51090618,14.08772417
18327,168,19307.76648853,16327.72471665,94.17069817,80348.92240962,20136.44574868,2255.01959996,11.25836126
18328,168,19236.51127508,32069.58362759,125.20261106,117596.72486818,19009.8010977,1881.96321585,10.69280971
18329,168,19322.55395552,13846.09383133,144.75997142,107051.4323913,19005.20173497,2252.23099305,18.40213276
18330,168,20481.8467528,8775.48059197,116.17138187,125682.45299406,18742.78028679,2091.77052877,9.69767096
18331,168,20921.84724923,12434.53201096,124.30442752,122319.06458817,18725.00082745,2670.12271697,14.38599666
18332,168,21007.20073764,17910.46606292,124.99985681,51437.9682562,19542.00417087,2416.87533817,31.27566778
18333,168,21501.72339071,28018.71440249,224.55011781,126657.28651439,16992.49348463,2174.72981577,34.83693131
18334,168,22764.11492985,18518.76162314,128.46642016,200121.53349616,18261.03895468,2344.83751281,8.20955405
18335,168,23330.03128708,4484.81398191,107.44128258,70210.81569059,16785.11392261,2356.18560866,16.97631285
18336,168,23627.66313806,17037.54466501,124.0982331,161698.604116,18405.38478729,2210.01408817,8.9845656
18337,168,23863.90609953,32286.2408018,132.91550455,162168.95748002,17499.59832117,2113.18978659,9.72349919
18338,168,25492.58365892,27603.01860303,116.33433192,263735.61298746,18130.83766626,2190.08646134,4.85567291
18339,168,26475.81735439,15382.87988733,115.73950089,68173.92141995,17093.14330535,1914.25547657,16.2446612
18340,168,27950.78819343,10901.83854085,119.75589855,69864.02533414,16081.67857925,2026.01064432,17.85038954
18341,168,28163.16312533,15056.04551618,94.32959622,60095.26851563,16428.52527426,2207.04982881,14.77282561
18342,168,28325.98754822,4071.61311559,143.44918947,75210.49083432,13803.0335924,1630.38005046,18.64351439
18343,168,28825.63088204,29006.44028726,111.15991785,84988.2254136,16293.77029706,1871.92788282,11.84895169
18344,168,29694.75606106,1901.61047408,102.35150022,120875.38216014,14513.74545589,1384.78038468,5.32879545
18345,168,30114.95039092,5395.01116896,138.98826017,62306.55408108,14296.79722275,2047.78109381,26.63472803
18346,168,30424.6371115,26519.4486279,101.81808312,73829.45047572,15441.80736758,1613.62019878,10.05648517
18347,168,30532.03184752,12871.10265701,129.31066757,68520.97137078,14701.99565655,1913.48122732,19.793246
18348,168,30813.96119474,7233.08960035,160.36932792,79993.50656723,13918.67487119,1507.87609023,20.00975544
18349,168,31072.76924019,17654.01912787,107.47393359,55851.24539435,15441.5070457,2024.59846041,18.34839585
18350,168,31731.02460717,18757.33711975,118.7155859,88278.47127264,16227.51692247,2198.1482576,15.08589709
18351,168,31763.85023882,26636.7191379,76.92439768,35077.94477384,15577.76185449,1866.66007168,15.19032216
18352,168,31848.10085983,30710.4343871,83.61807203,52373.49322088,16431.09561702,2081.34284222,13.01841361
18353,168,32063.64458847,4194.75388168,129.10899925,102537.34342103,12932.39759905,1597.11888951,11.01555211
18354,168,32236.93264049,17213.5880157,103.89291498,53343.33113518,14794.01594937,1805.53336465,16.13097626
18355,168,32267.68095694,5224.35200672,122.45680847,87519.28411461,13194.87558028,1731.75289675,12.69207316
18356,169,473.27299943,17278.51158701,138.97234712,63975.08391494,23513.45940536,2199.63790591,27.85651948
18357,169,620.80594754,5991.3194333,113.47657554,113580.96385275,23679.18604856,2885.15602863,14.17699505
18358,169,912.9638883,23720.70139759,130.82584177,113463.7305445,22804.68913201,2780.05120087,17.74258029
18359,169,2153.46787251,9480.14509313,99.54652847,80671.80664362,24392.33788673,2279.40850635,12.48686384
18360,169,2282.28657516,14294.47922818,143.16304092,80824.19973374,23852.16987514,2342.01858661,24.81941343
18361,169,2616.96903807,18158.61094127,96.2521578,62074.22545244,24575.59951476,2138.12703402,14.35046979
18362,169,4025.1578486,29322.52043387,143.20300684,118213.4202502,22598.66875802,2696.56835392,19.5493021
18363,169,4263.60421438,13314.70772593,119.86244653,91021.64946575,22908.57004808,1972.93504693,13.3668838
18364,169,4494.41776946,3336.31534771,162.67050152,82737.76583634,20605.16417642,2448.78154749,32.26582536
18365,169,4835.46627536,24566.63476872,125.11411771,112663.17999881,23299.34731665,2654.94162289,15.71594881
18366,169,5104.64780636,10452.75966936,148.23815517,144902.9680097,22441.88394177,2347.48982852,14.8185984
18367,169,5253.27607829,16164.69139057,140.88500733,244747.93778811,23419.78779058,2351.25072892,7.99124309
18368,169,5779.37640564,1379.56977384,104.04770539,46487.55369967,20681.22229805,2221.04581373,22.82264708
18369,169,6554.66990379,24046.3491888,126.88902491,147299.422907,23405.88050023,2205.92382595,10.25451488
18370,169,8438.80644697,2049.35504229,124.62562841,78332.66507139,21289.1483439,1926.32105404,16.28560553
18371,169,10041.31522176,6646.2214273,172.4127409,137882.07672245,22636.26523682,2663.01772164,23.52711849
18372,169,10816.5340457,17357.39551483,144.70603318,118931.2644162,21243.76668944,2140.55197648,15.73353148
18373,169,11465.12047297,8806.16920303,93.050775,43925.00654137,20518.67347233,2409.40101534,21.54373814
18374,169,11463.39833686,13699.99262906,129.6035605,302403.68821797,23309.45825723,2269.53034733,5.34825256
18375,169,12173.81724363,13354.57085875,121.44043472,102755.70109968,22655.88566063,2643.60571631,16.24428223
18376,169,12506.60740799,6578.86040919,90.94644262,64863.85723838,20853.19791295,2268.24702191,13.20798993
18377,169,13343.9250322,5572.71607324,94.11612439,71098.04160602,20288.5164277,2063.33544596,11.63060754
18378,169,14280.18824454,19290.13860923,118.16695434,121617.72167568,21949.46571902,2040.44326195,10.08334471
18379,169,15114.18673804,29389.74435569,136.60302748,144047.26919651,21095.22751587,2893.50830146,15.7625075
18380,169,15568.93585288,14789.33537931,114.29386966,140388.96995554,22019.13314991,2604.22511482,10.49109177
18381,169,15682.2776043,27435.23880554,121.58824188,96760.01888239,21303.17524774,2203.13851425,14.41120896
18382,169,15843.86977875,11748.53834233,135.24181363,265748.41446457,21736.00944761,2973.43523225,8.62094782
18383,169,15868.82167241,32199.92384742,112.20311645,90251.96979262,19891.64992058,1909.56494955,11.57555076
18384,169,16882.35025649,6165.55734162,127.08078949,67804.69935848,19314.28246216,2063.56225199,20.88786124
18385,169,17042.3033525,30624.50397527,120.57493873,119533.31561927,19198.33071637,2217.64420659,11.56587734
18386,169,17987.99694313,12428.7137743,86.66336637,47407.57248971,20579.04271994,2056.30087943,15.08915569
18387,169,18834.35701204,9021.0205612,133.03949746,103566.19255638,19178.54224223,2515.1002077,18.14211171
18388,169,19288.35735215,13835.29128093,162.77574043,109401.97131858,19630.92200086,2496.47237953,24.90948517
18389,169,19301.61110079,16318.41927888,127.33356064,91203.50623069,19593.50775461,1938.63628067,14.64624777
18390,169,19209.23816801,32089.31994187,151.38316272,122399.8966388,18630.28578765,2065.94118732,16.06275284
18391,169,20496.16249866,8754.87360966,104.64419669,106606.27072005,18349.92371956,1794.79367528,8.13299406
18392,169,20894.04248178,12430.24383737,122.97246648,110650.05876338,18139.80696416,2177.20426357,12.71615154
18393,169,21482.4779266,27986.14501218,147.9303544,73356.79050502,18151.90294411,2308.73871033,28.66728202
18394,169,22744.72764254,18517.24158815,115.3476971,176691.30128112,19046.2421674,2042.2159374,6.6517451
18395,169,23319.7721001,4424.07532695,132.4603226,97897.04382787,16037.1659415,2056.15837914,15.56713533
18396,169,23635.71254249,17015.21332164,117.1577573,164900.32154378,18791.47032423,2039.40395196,7.32067827
18397,169,23867.69966607,32265.91133377,128.02712974,161035.14725868,16599.23624318,1916.34245262,8.28724429
18398,169,25504.7408366,27608.37122588,111.54557427,253364.64482122,18709.44804221,2013.02026732,4.30750524
18399,169,26302.79191254,4931.5416252,115.44538357,62065.83513751,14904.16366515,1821.58113332,16.90140599
18400,169,26459.51026942,15338.69226687,103.44275546,79170.97170031,17470.90061346,1726.13895006,10.3158486
18401,169,27922.68449121,10927.21178891,136.43163494,81394.97001199,15038.33950129,1976.27957416,19.010116
18402,169,28256.89598177,4073.9455187,111.03345466,55830.9268035,14220.85565065,1476.04844139,14.19417389
18403,169,28173.07665347,15007.76159088,118.52189726,71680.56114094,15741.26032254,1974.82004321,16.64197349
18404,169,28837.17334629,28982.48057616,117.10099592,91478.30942175,16827.93785173,2083.64859237,13.46160174
18405,169,29718.3158686,1885.26955846,147.43878033,134373.46236066,12302.13134369,1712.11083986,11.5421161
18406,169,29859.76055274,29364.38982252,85.74843216,36344.43244852,15838.17020354,2039.65503797,19.17317204
18407,169,30094.23321282,5362.06099877,134.91657262,78502.36336162,13107.80879842,1847.59731342,18.04931204
18408,169,30534.76226964,12875.30041396,82.06348611,55159.56845794,14908.49128692,1896.10357602,10.91641069
18409,169,30472.3092591,26558.32122863,119.678687,130239.28479424,15695.24465218,2022.29621072,9.55166438
18410,169,30805.57360545,7221.1052203,126.97163412,68052.19170281,13421.32438357,1646.66606505,16.58587458
18411,169,31013.88989062,17647.37197579,152.01341918,74145.00145111,14983.66834234,1741.13962525,22.52151242
18412,169,31732.15299266,18750.33907329,113.4140554,83480.98625348,15354.22716106,2118.72262059,14.15332243
18413,169,31759.35276123,26623.0204828,127.68990898,85912.22096312,14594.01967251,2008.21089995,16.18799687
18414,169,31835.60383138,30722.5863705,138.77537325,101440.1138378,15023.91915748,1673.6994301,13.34052977
18415,169,32078.8695516,4205.61967758,106.87548345,64632.97993877,12792.55896206,1872.34887782,14.5205521
18416,169,32263.41393352,5202.2523961,121.82637441,98656.23496653,12060.31515952,1408.02464342,9.07483414
18417,169,32261.30666877,17234.23267633,95.45829529,47163.48511636,14597.12440564,1827.88131151,15.91622062
18418,170,617.30976288,6007.52670122,118.31299839,110777.02815435,23223.20617125,1948.63230318,10.59577942
18419,170,552.25117519,17306.90380864,129.73279507,56743.1632051,24192.84305124,2092.14901168,26.28665985
18420,170,881.35276631,23761.68793549,108.76728501,97142.82621646,23817.2458846,2257.03387686,12.01758347
18421,170,2182.87835342,9497.44225262,126.77088462,88126.20360555,24657.68241344,2782.53934721,21.57026578
18422,170,2293.0193791,14324.25254236,127.0038954,92326.42996974,23311.56480353,2248.5631068,16.69794404
18423,170,2638.66727416,18148.0254132,137.61399887,73015.03595136,23606.17189347,2318.16222391,25.25586138
18424,170,3326.17688911,24274.07330791,126.93887961,56547.66002493,23537.1186332,2788.55788659,33.76660679
18425,170,4029.25317797,29342.6427234,131.78435054,124062.89267709,22089.8546104,2416.10914325,14.29726935
18426,170,4299.7947234,13295.50699269,115.69548166,74975.03420006,23626.84420548,2144.76393322,16.53691596
18427,170,4473.10122105,3289.7018594,253.31985951,211785.30073077,18363.81472968,2349.67666572,28.48691738
18428,170,4830.61576446,24569.26405012,126.7352401,109368.34947415,22711.46578762,2573.40705936,16.0687511
18429,170,5046.96589455,10458.07833193,145.78194541,132386.95352117,22551.87659703,2532.01225307,16.95116981
18430,170,5254.39965684,16193.84783917,111.73317794,189629.42038332,23574.64075618,2734.0230789,7.82865002
18431,170,6569.65984031,24009.33014661,107.20724833,78494.32449617,23413.32983692,2484.35416191,15.94858085
18432,170,8473.32191124,2030.16290837,215.39408331,194694.92937967,18547.45498048,2385.46502021,22.92794949
18433,170,9067.19070284,11482.9342915,121.11029038,100227.09078254,22092.03557312,1983.65530591,12.4391383
18434,170,10033.75715004,6708.75604756,151.61241183,138606.44514528,21921.46715521,2582.45354591,17.77844165
18435,170,10827.79526112,17446.57427636,135.28820668,58902.17786171,22303.76362974,2577.64750481,33.71912909
18436,170,11483.21259836,8817.53752493,143.20916309,73695.03686256,20264.64281789,2407.02327311,27.99139914
18437,170,11472.66169016,13709.19059628,121.82305765,283653.96319304,23325.7955468,2546.56161446,5.70699175
18438,170,12209.46901328,13368.70257411,124.09461538,100974.79223748,21800.70333416,2709.90606764,17.62981972
18439,170,12533.60231999,6615.67933343,88.77384258,67636.50285284,21173.54325335,2258.78997935,12.10349283
18440,170,13319.97216025,5585.60367019,137.9131147,100964.28835257,19517.88935626,2179.45429092,17.24487784
18441,170,14279.06307839,19296.84740941,120.32662944,93641.68947904,22429.97747885,2238.75660403,14.84542159
18442,170,15129.24152594,29391.36706266,137.5521624,135308.88055034,20714.64836787,1880.1953056,11.05189934
18443,170,15549.6122303,14813.28560767,131.12580868,137793.18703223,21178.00023488,2410.74810222,12.72636401
18444,170,15676.95124896,27401.90758021,108.91159231,87389.10689685,20934.30202164,2583.02001332,15.32086044
18445,170,15834.56136664,11741.46405796,130.68309886,231560.65422115,20958.6335708,3039.02296476,9.48742807
18446,170,15866.42395928,32205.19763813,104.76797643,89559.08273885,20301.40948771,2795.59639242,15.09637536
18447,170,16885.84670704,6149.67698728,111.42571464,62596.41198758,19262.43495499,2088.8461933,18.02186912
18448,170,17024.84044441,30643.95570852,106.12201607,121797.45933474,20554.87814155,2010.19999876,8.17324421
18449,170,17923.26178027,12396.54581193,138.20659954,112540.72087189,18967.24296576,2250.65944917,16.04034072
18450,170,18134.91907661,933.57714672,141.5568867,69620.51548706,17558.78523393,2098.23434777,25.27514919
18451,170,18812.13243,9007.15318104,105.26683143,63843.25331493,19519.42632584,1952.18685247,14.91716883
18452,170,19312.60961784,16350.76036852,120.37006388,85984.73627132,19861.41917064,2200.02058899,15.89763749
18453,170,19245.21903966,32023.96867577,87.22058845,65721.88770155,19615.3569218,2433.6583469,13.02220126
18454,170,20377.67547833,28231.37860285,118.54504856,96502.45655108,20121.2849411,2090.88105027,13.09429028
